AnimalID,OutcomeType,AnimalType,SexuponOutcome,AgeuponOutcome,year,month,neutralized
A688423,Adoption,1,0,1.0,2014,9,1.0
A701478,Transfer,0,1,0.019230769230769232,2015,4,0.0
A719464,Return_to_owner,1,1,1.0,2016,1,1.0
A688522,Adoption,0,0,0.08333333333333333,2014,9,0.0
A679472,Transfer,1,1,0.16666666666666666,2014,5,0.0
A679116,Adoption,0,0,0.25,2014,7,1.0
A655608,Return_to_owner,1,0,5.0,2013,10,1.0
A688839,Transfer,0,0,1.0,2015,2,1.0
A673613,Adoption,1,0,0.16666666666666666,2014,3,1.0
A679663,Adoption,1,1,0.08333333333333333,2014,6,1.0
A675016,Adoption,1,1,1.0,2014,3,1.0
A681522,Transfer,1,1,6.0,2014,6,0.0
A689456,Adoption,1,1,2.0,2014,10,1.0
A671164,Transfer,1,0,0.4166666666666667,2014,1,1.0
A693012,Transfer,1,0,1.0,2014,12,1.0
A665085,Adoption,1,0,1.0,2014,7,1.0
A690642,Transfer,1,1,0.9166666666666666,2015,5,0.0
A714119,Adoption,1,0,0.16666666666666666,2015,10,1.0
A717188,Return_to_owner,1,0,9.0,2015,12,1.0
A705390,Return_to_owner,1,1,2.0,2015,6,1.0
A576186,Adoption,1,0,4.0,2014,6,1.0
A693361,Adoption,1,0,4.0,2014,12,1.0
A710934,Transfer,0,1,2.0,2015,9,1.0
A708922,Euthanasia,1,1,14.0,2015,8,1.0
A695028,Adoption,0,1,0.25,2015,1,1.0
A682596,Adoption,0,0,0.3333333333333333,2014,7,1.0
A704198,Euthanasia,0,0,0.08333333333333333,2015,6,
A702969,Transfer,0,1,0.057692307692307696,2015,5,0.0
A699963,Adoption,1,1,0.6666666666666666,2015,4,1.0
A692930,Transfer,1,0,3.0,2014,12,0.0
A711021,Transfer,1,0,0.16666666666666666,2015,9,0.0
A671913,Euthanasia,1,0,1.0,2014,2,1.0
A670903,Transfer,1,0,0.16666666666666666,2014,1,1.0
A692981,Adoption,1,1,0.16666666666666666,2014,12,1.0
A719365,Adoption,1,1,4.0,2016,1,1.0
A678193,Transfer,1,1,2.0,2014,5,1.0
A708364,Transfer,0,0,0.75,2015,11,0.0
A679076,Transfer,0,0,0.057692307692307696,2014,5,0.0
A559477,Transfer,1,0,7.0,2015,11,0.0
A668601,Transfer,1,1,2.0,2014,1,1.0
A668345,Transfer,0,1,1.0,2013,12,0.0
A679470,Transfer,1,0,0.16666666666666666,2014,5,0.0
A716081,Transfer,1,0,2.0,2015,12,0.0
A690854,Return_to_owner,1,1,0.75,2014,11,1.0
A701803,Transfer,0,1,0.057692307692307696,2015,5,0.0
A672368,Transfer,1,1,7.0,2014,2,1.0
A682554,Transfer,0,1,0.08333333333333333,2014,6,0.0
A679157,Adoption,1,0,0.08333333333333333,2014,6,1.0
A692593,Transfer,1,0,0.4166666666666667,2014,11,1.0
A715861,Transfer,1,1,2.0,2015,11,1.0
A700569,Adoption,1,0,1.0,2015,4,1.0
A711460,Transfer,0,0,0.019230769230769232,2015,9,
A686315,Adoption,1,0,1.0,2014,9,1.0
A705853,Transfer,0,0,0.08333333333333333,2015,6,0.0
A718414,Return_to_owner,0,0,6.0,2016,1,1.0
A669881,Adoption,1,1,1.0,2014,1,1.0
A683869,Adoption,0,0,0.16666666666666666,2014,8,1.0
A702539,Adoption,0,1,0.16666666666666666,2015,7,1.0
A685890,Adoption,1,1,0.6666666666666666,2014,8,1.0
A680301,Adoption,1,1,1.0,2014,7,1.0
A668746,Adoption,0,0,2.0,2013,12,0.0
A681012,Return_to_owner,1,0,0.6666666666666666,2014,6,1.0
A698757,Return_to_owner,1,0,3.0,2015,3,1.0
A694228,Transfer,1,0,1.0,2015,1,1.0
A719231,Return_to_owner,1,0,2.0,2016,1,0.0
A669179,Transfer,1,0,0.16666666666666666,2013,12,0.0
A716153,Adoption,1,0,0.8333333333333334,2015,11,1.0
A679964,Transfer,1,1,10.0,2014,6,0.0
A672808,Adoption,1,0,0.16666666666666666,2014,2,1.0
A678831,Transfer,0,0,0.057692307692307696,2014,5,
A669898,Adoption,1,1,0.16666666666666666,2014,1,1.0
A670632,Euthanasia,0,0,1.0,2014,1,0.0
A696776,Return_to_owner,1,0,3.0,2015,2,1.0
A714170,Return_to_owner,0,0,8.0,2015,10,1.0
A664555,Adoption,1,0,0.08333333333333333,2013,11,1.0
A710644,Transfer,1,1,3.0,2015,9,1.0
A597665,Euthanasia,1,1,5.0,2014,1,1.0
A696581,Adoption,1,1,0.6666666666666666,2015,2,1.0
A717993,Transfer,1,0,0.6666666666666666,2016,1,1.0
A674957,Transfer,0,0,5.0,2014,3,
A677630,Transfer,0,0,0.038461538461538464,2014,4,
A492808,Adoption,1,0,8.0,2014,9,1.0
A683235,Transfer,0,0,1.0,2014,7,1.0
A694071,Adoption,1,0,0.25,2015,1,1.0
A703593,Adoption,1,0,2.0,2015,6,1.0
A667078,Adoption,0,0,0.16666666666666666,2013,12,1.0
A698155,Adoption,1,0,5.0,2015,4,1.0
A700911,Transfer,0,1,0.005479452054794521,2015,4,0.0
A710516,Adoption,0,1,0.16666666666666666,2015,10,1.0
A671138,Transfer,0,0,3.0,2014,2,0.0
A715101,Adoption,1,1,1.0,2016,1,1.0
A682389,Transfer,0,0,2.0,2014,8,1.0
A683813,Adoption,1,1,4.0,2014,7,1.0
A678028,Transfer,0,1,0.25,2014,5,0.0
A679362,Transfer,1,1,4.0,2014,6,1.0
A669424,Adoption,1,1,1.0,2014,3,1.0
A687129,Transfer,1,1,0.019230769230769232,2014,9,0.0
A577584,Return_to_owner,1,1,7.0,2014,7,1.0
A666390,Return_to_owner,1,1,3.0,2015,5,1.0
A691248,Transfer,1,0,0.8333333333333334,2014,11,1.0
A704496,Transfer,1,0,0.08333333333333333,2015,6,0.0
A688848,Adoption,1,1,8.0,2014,12,1.0
A681985,Transfer,0,1,0.16666666666666666,2014,6,0.0
A672650,Adoption,1,0,1.0,2014,4,1.0
A684634,Adoption,1,1,1.0,2014,8,1.0
A679279,Return_to_owner,1,0,3.0,2014,5,1.0
A678003,Transfer,1,0,0.25,2014,5,0.0
A692219,Transfer,0,1,2.0,2014,11,1.0
A710776,Return_to_owner,1,0,4.0,2015,9,0.0
A699725,Return_to_owner,1,0,0.4166666666666667,2015,5,1.0
A682059,Adoption,0,0,0.16666666666666666,2014,7,1.0
A672084,Return_to_owner,1,1,1.0,2014,2,1.0
A701142,Transfer,0,0,0.019230769230769232,2015,4,
A678348,Adoption,0,1,0.25,2014,7,1.0
A700724,Return_to_owner,1,1,1.0,2015,4,1.0
A700377,Return_to_owner,1,0,2.0,2015,4,1.0
A703175,Adoption,1,0,3.0,2015,5,1.0
A712525,Transfer,0,0,0.057692307692307696,2015,9,
A540171,Return_to_owner,0,0,6.0,2015,8,1.0
A681271,Transfer,0,1,0.057692307692307696,2014,6,0.0
A697930,Euthanasia,1,1,12.0,2015,3,1.0
A689419,Transfer,0,1,2.0,2014,10,1.0
A691378,Transfer,1,1,3.0,2014,11,0.0
A677278,Transfer,0,1,1.0,2014,5,1.0
A680923,Return_to_owner,0,1,10.0,2014,6,1.0
A667178,Return_to_owner,1,1,2.0,2015,5,1.0
A373219,Transfer,0,1,5.0,2014,8,1.0
A685905,Adoption,1,1,0.16666666666666666,2014,8,1.0
A679575,Adoption,1,0,3.0,2014,12,1.0
A672485,Transfer,1,0,2.0,2016,1,1.0
A668534,Transfer,1,0,0.16666666666666666,2013,12,0.0
A699486,Died,0,1,1.0,2015,4,0.0
A674205,Transfer,1,0,12.0,2014,3,1.0
A717537,Adoption,1,1,0.5,2015,12,1.0
A685094,Adoption,0,1,0.25,2014,8,0.0
A704053,Died,1,1,2.0,2015,6,0.0
A716073,Transfer,1,0,0.6666666666666666,2015,11,0.0
A581356,Transfer,0,0,3.0,2014,3,1.0
A695432,Transfer,0,1,1.0,2015,1,0.0
A697821,Transfer,1,1,2.0,2015,3,1.0
A689062,Euthanasia,1,1,5.0,2014,10,0.0
A698593,Adoption,0,0,1.0,2015,3,1.0
A714916,Adoption,0,1,0.16666666666666666,2015,11,1.0
A702862,Transfer,1,1,2.0,2015,5,1.0
A704516,Transfer,1,1,0.019230769230769232,2015,6,0.0
A682584,Adoption,1,0,1.0,2014,7,1.0
A703343,Transfer,0,0,0.019230769230769232,2015,5,
A683848,Transfer,0,0,3.0,2014,7,0.0
A709305,Transfer,0,0,0.3333333333333333,2015,8,0.0
A711289,Adoption,1,1,1.0,2015,9,1.0
A718524,Transfer,1,1,0.4166666666666667,2016,1,0.0
A649773,Return_to_owner,0,0,2.0,2015,4,1.0
A664196,Adoption,1,1,8.0,2014,3,1.0
A695227,Adoption,0,1,0.25,2015,1,1.0
A708247,Transfer,1,1,15.0,2015,7,0.0
A681185,Adoption,0,0,0.25,2014,8,1.0
A693291,Adoption,1,1,0.16666666666666666,2014,12,1.0
A709062,Adoption,1,0,0.16666666666666666,2015,8,1.0
A669119,Return_to_owner,1,0,2.0,2013,12,0.0
A669471,Transfer,0,0,3.0,2013,12,1.0
A708412,Transfer,0,0,0.057692307692307696,2015,7,
A668224,Adoption,1,0,3.0,2014,1,1.0
A705869,Adoption,0,1,0.16666666666666666,2015,7,1.0
A592707,Return_to_owner,0,1,5.0,2015,1,1.0
A663953,Transfer,1,0,0.4166666666666667,2013,10,1.0
A677722,Return_to_owner,1,1,1.0,2014,5,0.0
A716166,Adoption,0,1,0.16666666666666666,2015,11,1.0
A698653,Adoption,0,0,1.0,2015,3,1.0
A684539,Adoption,0,0,0.16666666666666666,2014,8,0.0
A708261,Transfer,0,0,0.3333333333333333,2015,7,0.0
A699587,Adoption,1,1,2.0,2015,4,1.0
A688855,Return_to_owner,1,0,4.0,2015,6,1.0
A693964,Return_to_owner,1,0,2.0,2014,12,1.0
A675562,Transfer,0,1,0.8333333333333334,2014,4,0.0
A658595,Adoption,1,0,13.0,2013,10,1.0
A673535,Return_to_owner,1,0,3.0,2014,2,1.0
A695881,Transfer,1,0,5.0,2015,2,1.0
A674603,Return_to_owner,1,1,12.0,2014,3,1.0
A718591,Adoption,1,1,1.0,2016,1,0.0
A709782,Transfer,1,1,8.0,2015,8,1.0
A683288,Adoption,0,0,0.25,2014,8,1.0
A707961,Transfer,0,0,0.038461538461538464,2015,7,
A675131,Adoption,1,0,1.0,2014,4,1.0
A699775,Transfer,1,0,0.08333333333333333,2015,4,0.0
A693874,Adoption,0,0,0.16666666666666666,2014,12,1.0
A693940,Adoption,1,0,3.0,2015,1,1.0
A674182,Return_to_owner,1,0,4.0,2014,3,1.0
A673038,Return_to_owner,1,1,2.0,2014,3,1.0
A692068,Return_to_owner,1,1,6.0,2014,11,0.0
A672005,Transfer,1,1,1.0,2014,2,0.0
A720115,Adoption,1,1,0.5833333333333334,2016,2,1.0
A678838,Adoption,1,0,0.8333333333333334,2014,5,1.0
A703579,Return_to_owner,1,1,9.0,2015,5,1.0
A548948,Euthanasia,1,1,7.0,2014,8,1.0
A703684,Adoption,0,1,0.25,2015,8,1.0
A707746,Adoption,0,1,0.16666666666666666,2015,8,1.0
A671982,Return_to_owner,1,1,4.0,2014,2,1.0
A683454,Transfer,0,1,1.0,2014,7,0.0
A698489,Adoption,1,0,0.16666666666666666,2015,5,1.0
A697672,Transfer,1,1,3.0,2015,3,1.0
A672896,Transfer,1,0,0.3333333333333333,2014,2,0.0
A675487,Adoption,1,1,2.0,2014,4,1.0
A675072,Euthanasia,0,1,9.0,2014,5,1.0
A683861,Transfer,1,1,2.0,2014,7,1.0
A702957,Transfer,0,0,12.0,2015,6,1.0
A669970,Return_to_owner,1,0,4.0,2014,1,1.0
A664707,Adoption,1,1,0.6666666666666666,2013,10,1.0
A667279,Adoption,1,1,2.0,2014,4,1.0
A677176,Died,1,1,0.01643835616438356,2014,4,0.0
A720650,Adoption,1,1,2.0,2016,2,1.0
A679400,Adoption,1,1,0.08333333333333333,2014,5,1.0
A713452,Adoption,0,1,0.3333333333333333,2016,1,1.0
A701462,Transfer,1,1,1.0,2015,7,1.0
A705103,Adoption,0,1,0.16666666666666666,2015,7,1.0
A680989,Adoption,1,1,1.0,2014,7,0.0
A685524,Transfer,0,0,0.038461538461538464,2014,8,0.0
A696424,Transfer,0,0,1.0,2015,2,0.0
A716196,Adoption,0,1,0.16666666666666666,2015,12,1.0
A695910,Adoption,1,1,0.16666666666666666,2015,1,1.0
A685584,Transfer,0,0,0.057692307692307696,2014,8,0.0
A682681,Transfer,0,0,0.16666666666666666,2014,7,1.0
A703354,Adoption,1,1,2.0,2015,5,1.0
A685158,Adoption,1,1,0.8333333333333334,2014,8,1.0
A688676,Return_to_owner,0,1,3.0,2014,9,1.0
A698648,Died,1,1,10.0,2015,3,1.0
A686113,Transfer,1,0,0.057692307692307696,2014,8,0.0
A677208,Adoption,1,1,0.6666666666666666,2014,4,1.0
A682684,Adoption,1,0,2.0,2014,7,1.0
A705979,Euthanasia,0,0,10.0,2015,6,1.0
A665925,Transfer,0,0,0.16666666666666666,2013,11,0.0
A711393,Transfer,0,0,0.019230769230769232,2015,9,0.0
A711361,Transfer,0,0,0.07692307692307693,2015,9,
A707989,Return_to_owner,1,1,1.0,2015,7,1.0
A711277,Adoption,1,1,0.16666666666666666,2015,9,1.0
A699080,Adoption,1,0,1.0,2015,3,1.0
A662380,Transfer,0,1,1.0,2013,10,1.0
A710110,Adoption,0,0,0.16666666666666666,2015,8,1.0
A666578,Transfer,1,1,3.0,2013,11,1.0
A707316,Adoption,1,1,0.5,2015,7,1.0
A693664,Adoption,1,1,2.0,2014,12,1.0
A664891,Adoption,1,0,1.0,2013,12,1.0
A669897,Adoption,1,1,0.16666666666666666,2014,1,1.0
A716598,Transfer,1,0,10.0,2015,11,1.0
A705143,Transfer,0,1,0.08333333333333333,2015,6,0.0
A704707,Transfer,0,0,0.057692307692307696,2015,6,
A688342,Adoption,0,1,0.4166666666666667,2014,10,1.0
A679615,Transfer,0,1,0.08333333333333333,2014,5,0.0
A664363,Adoption,1,1,3.0,2013,10,1.0
A684441,Euthanasia,0,0,1.0,2014,7,0.0
A695763,Adoption,0,1,3.0,2015,3,1.0
A697286,Return_to_owner,0,0,2.0,2015,2,1.0
A714302,Adoption,0,0,0.4166666666666667,2015,10,1.0
A632891,Return_to_owner,1,0,7.0,2015,6,1.0
A708300,Transfer,0,0,0.25,2015,7,0.0
A678798,Adoption,0,0,0.16666666666666666,2014,7,1.0
A683137,Transfer,0,0,1.0,2015,12,1.0
A706127,Adoption,1,1,0.16666666666666666,2015,7,1.0
A684301,Adoption,1,0,0.16666666666666666,2014,7,1.0
A683573,Adoption,0,1,0.5,2014,8,1.0
A667654,Adoption,1,0,2.0,2013,12,1.0
A695833,Transfer,1,0,0.8333333333333334,2015,1,0.0
A696017,Transfer,1,0,1.0,2015,2,0.0
A717638,Adoption,0,1,0.75,2016,1,1.0
A701799,Transfer,0,1,0.08333333333333333,2015,5,0.0
A696691,Return_to_owner,1,0,5.0,2015,2,1.0
A714348,Transfer,1,0,0.3333333333333333,2015,10,1.0
A704898,Adoption,0,0,0.25,2015,8,1.0
A714116,Transfer,1,1,2.0,2015,10,1.0
A697929,Adoption,0,0,0.16666666666666666,2015,4,1.0
A673118,Adoption,1,1,3.0,2014,3,1.0
A676213,Transfer,0,1,8.0,2014,4,1.0
A703586,Adoption,0,0,0.25,2015,8,1.0
A702358,Transfer,0,1,1.0,2015,5,0.0
A669912,Adoption,1,1,4.0,2013,12,1.0
A694979,Transfer,1,1,1.0,2015,2,0.0
A712942,Adoption,1,0,2.0,2016,2,1.0
A695840,Transfer,0,0,2.0,2015,1,
A695065,Adoption,1,0,3.0,2015,1,1.0
A669411,Adoption,1,1,0.16666666666666666,2013,12,1.0
A692789,Transfer,0,0,0.019230769230769232,2014,11,0.0
A619638,Adoption,1,0,8.0,2015,7,1.0
A684127,Adoption,1,1,2.0,2014,8,1.0
A664646,Return_to_owner,1,1,5.0,2013,10,1.0
A688140,Transfer,0,1,0.25,2014,9,0.0
A688214,Transfer,0,1,0.08333333333333333,2014,9,0.0
A710461,Adoption,1,0,0.3333333333333333,2015,8,1.0
A666569,Return_to_owner,1,0,2.0,2013,11,1.0
A688474,Adoption,0,0,0.25,2014,11,1.0
A709871,Transfer,0,0,0.4166666666666667,2015,8,0.0
A672557,Transfer,1,1,1.0,2014,2,1.0
A643529,Adoption,1,0,1.0,2014,4,1.0
A682373,Adoption,0,0,0.16666666666666666,2014,7,1.0
A676688,Transfer,1,1,8.0,2014,5,0.0
A700653,Return_to_owner,1,0,7.0,2015,4,1.0
A698836,Adoption,0,0,0.16666666666666666,2015,5,0.0
A709075,Euthanasia,0,0,0.038461538461538464,2015,8,0.0
A678434,Transfer,1,1,2.0,2014,9,0.0
A677291,Transfer,1,1,0.16666666666666666,2014,4,0.0
A683161,Adoption,0,0,0.16666666666666666,2014,7,1.0
A684188,Return_to_owner,0,1,2.0,2014,7,1.0
A671128,Transfer,1,1,7.0,2014,2,1.0
A707145,Transfer,1,1,1.0,2015,7,0.0
A693250,Return_to_owner,1,0,0.75,2014,12,0.0
A705932,Transfer,1,0,3.0,2015,6,0.0
A695963,Adoption,1,0,0.08333333333333333,2015,2,1.0
A575180,Return_to_owner,1,0,4.0,2015,6,1.0
A706404,Adoption,1,1,2.0,2015,7,0.0
A687608,Euthanasia,0,1,0.08333333333333333,2014,9,0.0
A694707,Adoption,1,1,3.0,2015,1,1.0
A686747,Transfer,0,0,0.038461538461538464,2014,8,0.0
A710648,Transfer,0,1,1.0,2015,9,1.0
A683073,Transfer,0,1,5.0,2014,7,0.0
A709278,Adoption,0,0,0.25,2015,8,1.0
A691861,Euthanasia,1,1,3.0,2014,11,0.0
A711203,Return_to_owner,1,1,1.0,2015,9,0.0
A682020,Euthanasia,1,0,2.0,2014,7,0.0
A717497,Transfer,1,1,5.0,2016,1,1.0
A666611,Euthanasia,0,0,12.0,2013,11,0.0
A715125,Return_to_owner,1,0,2.0,2015,11,1.0
A720626,Return_to_owner,1,0,5.0,2016,2,1.0
A686924,Transfer,1,1,0.4166666666666667,2014,9,0.0
A696325,Adoption,1,0,6.0,2015,2,1.0
A682561,Adoption,1,0,0.3333333333333333,2014,8,1.0
A664368,Return_to_owner,1,0,0.3333333333333333,2013,10,0.0
A715037,Return_to_owner,1,0,1.0,2015,11,0.0
A690079,Transfer,0,0,0.08333333333333333,2014,10,0.0
A671747,Adoption,1,0,0.5,2014,2,1.0
A474539,Return_to_owner,1,0,11.0,2014,12,1.0
A675355,Adoption,1,1,2.0,2014,3,1.0
A679215,Transfer,0,1,0.25,2014,5,0.0
A666121,Return_to_owner,1,0,1.0,2013,11,1.0
A688437,Euthanasia,1,0,14.0,2014,9,1.0
A707770,Adoption,1,0,5.0,2015,7,1.0
A669151,Transfer,1,0,0.08333333333333333,2013,12,0.0
A703395,Transfer,1,1,0.5,2015,5,0.0
A685144,Return_to_owner,1,1,3.0,2014,8,1.0
A638828,Adoption,1,0,13.0,2014,8,1.0
A696411,Adoption,0,1,0.16666666666666666,2015,2,0.0
A641486,Adoption,1,1,2.0,2013,12,1.0
A717390,Adoption,0,1,10.0,2015,12,1.0
A673079,Adoption,1,1,1.0,2014,3,1.0
A685076,Adoption,0,0,0.16666666666666666,2014,9,1.0
A667434,Adoption,1,1,2.0,2013,12,1.0
A669470,Transfer,1,0,0.9166666666666666,2013,12,1.0
A711535,Adoption,1,1,1.0,2015,9,1.0
A693505,Transfer,1,1,0.5833333333333334,2014,12,1.0
A694015,Transfer,0,1,1.0,2014,12,1.0
A677565,Return_to_owner,1,0,17.0,2014,4,1.0
A664267,Return_to_owner,1,1,0.3333333333333333,2013,10,0.0
A704440,Return_to_owner,1,1,8.0,2015,6,1.0
A704588,Adoption,0,1,0.16666666666666666,2015,6,1.0
A712501,Transfer,0,1,0.5,2015,9,0.0
A715896,Return_to_owner,1,0,3.0,2015,11,1.0
A672766,Transfer,0,1,0.8333333333333334,2014,2,0.0
A698127,Adoption,1,0,5.0,2015,3,1.0
A683327,Transfer,0,0,3.0,2014,7,1.0
A704474,Adoption,0,0,0.16666666666666666,2015,6,1.0
A707779,Adoption,1,1,1.0,2016,1,1.0
A697079,Return_to_owner,1,0,2.0,2015,3,0.0
A708845,Return_to_owner,0,0,7.0,2015,8,1.0
A703621,Transfer,0,1,5.0,2015,5,1.0
A680185,Adoption,0,0,1.0,2014,6,1.0
A499156,Transfer,1,1,8.0,2015,11,1.0
A664224,Adoption,1,0,1.0,2013,10,1.0
A711656,Adoption,1,0,0.16666666666666666,2015,9,1.0
A704547,Transfer,1,1,0.08333333333333333,2015,7,0.0
A687333,Transfer,0,0,0.25,2014,9,0.0
A670032,Return_to_owner,1,1,6.0,2014,1,0.0
A718651,Adoption,1,0,1.0,2016,1,1.0
A702675,Adoption,1,1,0.16666666666666666,2015,5,1.0
A691709,Transfer,0,1,0.25,2014,11,1.0
A688775,Adoption,1,1,5.0,2014,9,1.0
A440082,Return_to_owner,1,0,12.0,2014,4,1.0
A705194,Adoption,0,0,0.16666666666666666,2015,6,0.0
A700012,Transfer,0,0,0.057692307692307696,2015,4,0.0
A692122,Euthanasia,1,0,0.07692307692307693,2014,11,
A681088,Transfer,1,1,4.0,2014,8,0.0
A690933,Adoption,1,1,0.5,2014,11,1.0
A666358,Adoption,0,1,1.0,2013,11,1.0
A670349,Transfer,1,1,2.0,2014,1,1.0
A674463,Transfer,1,1,0.0136986301369863,2014,3,0.0
A663201,Transfer,1,0,2.0,2013,10,1.0
A686584,Return_to_owner,1,1,7.0,2014,9,1.0
A363653,Return_to_owner,1,0,10.0,2014,11,1.0
A710169,Adoption,0,0,0.3333333333333333,2015,12,1.0
A632902,Adoption,1,0,5.0,2015,7,1.0
A672277,Transfer,0,0,1.0,2014,2,0.0
A664299,Transfer,1,0,0.16666666666666666,2013,10,0.0
A664172,Return_to_owner,0,0,15.0,2013,10,1.0
A695619,Return_to_owner,1,0,2.0,2015,1,1.0
A702916,Adoption,1,1,0.16666666666666666,2015,5,1.0
A697903,Transfer,0,0,0.25,2015,3,
A692422,Transfer,1,0,10.0,2014,11,1.0
A691609,Transfer,0,1,0.75,2015,2,1.0
A699759,Adoption,1,0,4.0,2015,5,1.0
A134067,Return_to_owner,1,0,16.0,2013,11,1.0
A720078,Transfer,1,1,5.0,2016,2,0.0
A704373,Return_to_owner,1,1,11.0,2015,6,1.0
A713455,Adoption,0,0,0.08333333333333333,2015,10,0.0
A675625,Adoption,1,1,2.0,2014,4,1.0
A708670,Adoption,1,1,0.16666666666666666,2015,8,1.0
A680374,Transfer,1,0,1.0,2014,6,1.0
A680363,Transfer,1,1,5.0,2014,6,0.0
A709353,Adoption,0,1,8.0,2016,1,1.0
A680565,Adoption,1,1,0.6666666666666666,2014,6,1.0
A674118,Transfer,1,0,0.3333333333333333,2014,3,0.0
A666591,Adoption,0,1,0.3333333333333333,2014,2,1.0
A712392,Adoption,0,1,0.3333333333333333,2016,1,1.0
A702090,Adoption,0,1,0.16666666666666666,2015,6,1.0
A676234,Euthanasia,1,1,3.0,2014,4,0.0
A682651,Return_to_owner,1,0,2.0,2014,7,1.0
A667990,Adoption,1,1,2.0,2014,1,1.0
A705454,Adoption,1,0,0.16666666666666666,2015,6,1.0
A711985,Euthanasia,1,0,0.3333333333333333,2015,9,0.0
A680871,Transfer,0,0,0.25,2014,8,1.0
A676341,Adoption,0,0,0.16666666666666666,2014,6,1.0
A714347,Adoption,1,0,0.4166666666666667,2015,11,1.0
A665621,Adoption,1,0,5.0,2013,12,1.0
A691580,Euthanasia,0,1,0.08333333333333333,2014,11,0.0
A691203,Adoption,0,1,0.16666666666666666,2014,11,1.0
A689083,Adoption,1,0,1.0,2014,10,1.0
A715611,Return_to_owner,1,1,1.0,2015,11,1.0
A716374,Adoption,1,0,0.16666666666666666,2015,12,1.0
A686951,Adoption,0,1,2.0,2014,10,1.0
A697014,Adoption,1,0,1.0,2015,2,1.0
A710743,Transfer,0,0,6.0,2015,8,1.0
A684833,Transfer,0,0,2.0,2014,9,1.0
A694571,Transfer,1,0,1.0,2015,1,1.0
A707248,Transfer,0,1,0.16666666666666666,2015,7,0.0
A689568,Transfer,0,1,3.0,2014,10,1.0
A625274,Adoption,1,1,4.0,2014,12,1.0
A714891,Transfer,0,0,0.5,2015,10,
A687923,Adoption,0,0,1.0,2014,9,1.0
A695821,Adoption,1,1,0.08333333333333333,2015,2,1.0
A663801,Adoption,1,1,3.0,2014,7,1.0
A705362,Transfer,1,0,1.0,2015,6,1.0
A712050,Return_to_owner,1,1,1.0,2015,9,1.0
A698837,Adoption,0,1,0.16666666666666666,2015,5,0.0
A697573,Return_to_owner,1,0,1.0,2015,2,1.0
A706834,Adoption,0,1,0.16666666666666666,2015,7,1.0
A693403,Transfer,0,0,1.0,2014,12,1.0
A705643,Transfer,0,0,0.019230769230769232,2015,6,
A719772,Adoption,1,1,2.0,2016,2,1.0
A684613,Adoption,0,1,2.0,2014,7,1.0
A663618,Transfer,0,0,0.25,2013,10,1.0
A703310,Return_to_owner,1,0,2.0,2015,5,1.0
A696454,Euthanasia,1,0,11.0,2015,2,1.0
A703800,Adoption,0,1,0.16666666666666666,2015,7,1.0
A690067,Transfer,0,0,0.019230769230769232,2014,10,
A680550,Transfer,1,0,0.16666666666666666,2014,6,0.0
A677495,Return_to_owner,1,0,3.0,2014,4,1.0
A698595,Transfer,0,0,2.0,2015,3,
A705476,Return_to_owner,1,0,1.0,2015,6,
A675956,Return_to_owner,1,0,4.0,2014,4,0.0
A699758,Transfer,1,0,5.0,2015,4,1.0
A686765,Transfer,1,1,0.6666666666666666,2014,9,1.0
A693875,Return_to_owner,1,1,4.0,2014,12,1.0
A699888,Transfer,1,1,4.0,2015,4,1.0
A711896,Transfer,1,1,0.16666666666666666,2015,9,1.0
A680096,Euthanasia,0,0,0.07692307692307693,2014,5,
A696157,Transfer,1,1,0.16666666666666666,2015,2,0.0
A685050,Transfer,0,1,0.25,2014,8,0.0
A676823,Transfer,1,1,0.3333333333333333,2014,4,1.0
A689561,Adoption,0,1,0.16666666666666666,2014,11,1.0
A694360,Adoption,1,0,1.0,2014,12,1.0
A698482,Transfer,0,1,1.0,2015,3,0.0
A688260,Transfer,1,0,2.0,2014,10,1.0
A684837,Transfer,0,0,10.0,2014,8,1.0
A704951,Adoption,0,1,0.16666666666666666,2015,8,1.0
A667244,Adoption,1,0,1.0,2013,11,1.0
A702790,Return_to_owner,1,0,0.16666666666666666,2015,5,0.0
A709513,Transfer,0,1,0.057692307692307696,2015,8,0.0
A711401,Adoption,1,1,0.16666666666666666,2015,9,1.0
A715638,Adoption,0,1,0.16666666666666666,2015,12,1.0
A705747,Adoption,0,0,0.08333333333333333,2015,6,1.0
A701421,Adoption,0,0,4.0,2015,5,1.0
A688832,Transfer,0,1,1.0,2014,9,0.0
A713677,Transfer,1,0,2.0,2015,10,0.0
A713692,Transfer,0,0,0.16666666666666666,2015,11,0.0
A696231,Adoption,0,0,0.6666666666666666,2015,2,1.0
A378353,Euthanasia,1,1,10.0,2014,8,0.0
A716264,Transfer,1,1,8.0,2015,12,1.0
A691100,Transfer,0,0,1.0,2014,10,0.0
A665207,Transfer,0,1,0.038461538461538464,2013,10,0.0
A671627,Return_to_owner,1,0,5.0,2014,5,1.0
A664626,Transfer,0,1,2.0,2013,10,0.0
A681562,Transfer,0,1,0.08333333333333333,2014,6,0.0
A692544,Return_to_owner,0,0,7.0,2014,11,1.0
A664602,Return_to_owner,1,0,2.0,2013,10,1.0
A710935,Euthanasia,1,0,12.0,2015,9,1.0
A667593,Adoption,1,1,0.16666666666666666,2013,11,1.0
A720380,Adoption,0,1,14.0,2016,2,1.0
A681935,Adoption,0,1,0.16666666666666666,2014,7,1.0
