AnimalID,Name,DateTime,OutcomeType,AnimalType,SexuponOutcome,AgeuponOutcome,Breed,Color,year,month,neutralized,ColorMix,BreedMix
A687145,,2014-09-06 11:58:00,Adoption,Cat,Female,0.16666666666666666,Domestic Shorthair,Blue,2014,9,True,False,False
A711879,,2015-09-13 12:04:00,Transfer,Cat,Female,0.057692307692307696,Domestic Shorthair,Brown Tabby,2015,9,False,False,False
A702002,Diamond,2015-11-20 15:50:00,Adoption,Dog,Female,1.0,Pit Bull,White,2015,11,True,False,False
A666781,Opossum,2015-09-01 16:25:00,Return_to_owner,Cat,Male,2.0,Domestic Shorthair,Brown Tabby,2015,9,True,False,False
A716649,Bunnie,2015-11-23 00:00:00,Transfer,Dog,Female,4.0,Jindo,Tan,2015,11,True,True,False
A614012,Lillian,2014-01-11 12:07:00,Adoption,Cat,Female,2.0,Domestic Shorthair,Brown Tabby,2014,1,True,False,False
A711070,Lulu,2015-09-07 17:32:00,Adoption,Cat,Female,0.16666666666666666,Domestic Shorthair,Blue Tabby,2015,9,True,True,False
A715137,Sarah,2015-11-11 12:19:00,Adoption,Dog,Female,1.0,Australian Cattle Dog,Tricolor,2015,11,True,False,False
A671088,Melvin,2014-01-30 13:09:00,Transfer,Cat,Male,0.4166666666666667,Domestic Shorthair,Brown Tabby,2014,1,True,False,False
A666218,Tillie,2013-11-09 00:00:00,Transfer,Dog,Female,0.16666666666666666,Collie Smooth,White,2013,11,True,True,False
A685695,Red,2015-07-19 19:17:00,Adoption,Cat,Female,0.9166666666666666,Domestic Shorthair,Orange Tabby,2015,7,True,False,False
A707962,,2015-07-21 12:59:00,Transfer,Cat,,0.038461538461538464,Snowshoe,Lynx Point,2015,7,,False,False
A696814,,2015-02-16 17:51:00,Adoption,Dog,Female,0.16666666666666666,Soft Coated Wheaten Terrier,Buff,2015,2,True,False,False
A669533,Ace,2013-12-30 17:50:00,Adoption,Dog,Male,0.8333333333333334,Belgian Malinois,Brown,2013,12,True,True,False
A596317,Jenny,2013-12-29 16:46:00,Adoption,Dog,Female,3.0,American Staffordshire Terrier,Black,2013,12,True,True,False
A666078,Gillian,2013-12-14 18:50:00,Adoption,Cat,Male,0.3333333333333333,Domestic Shorthair,Black,2013,12,True,False,False
A698139,,2015-03-07 09:00:00,Transfer,Cat,,0.25,Domestic Shorthair,Black,2015,3,,False,False
A672348,Tiger,2014-04-23 16:07:00,Adoption,Dog,Male,2.0,American Staffordshire Terrier,Brown Brindle,2014,4,True,True,False
A666177,,2013-11-03 15:10:00,Adoption,Dog,Male,2.0,American Pit Bull Terrier,Blue,2013,11,True,True,False
A706797,,2015-07-04 09:00:00,Transfer,Cat,,0.75,Domestic Shorthair,Black,2015,7,,True,False
A700565,Lamar,2015-05-03 19:50:00,Adoption,Dog,Male,2.0,Chihuahua Shorthair,Black,2015,5,True,True,False
A675345,,2014-03-31 18:21:00,Adoption,Dog,Male,2.0,Dachshund,Blue,2014,3,True,True,False
A717611,Socks,2015-12-12 12:54:00,Return_to_owner,Dog,Female,0.5,Pit Bull,Black,2015,12,False,True,False
A708391,Hyden,2015-08-10 18:04:00,Transfer,Dog,Female,4.0,Siberian Husky,Red,2015,8,True,True,False
A711119,Daffodil,2015-09-21 15:55:00,Transfer,Cat,Female,2.0,Domestic Shorthair,Calico,2015,9,False,False,False
A669433,Pork Chop,2014-06-21 10:38:00,Adoption,Dog,Male,2.0,Chihuahua Shorthair,Yellow,2014,6,True,True,False
A716367,,2015-11-22 19:38:00,Transfer,Cat,Male,2.0,Domestic Longhair,Orange Tabby,2015,11,False,True,False
A666811,Bear,2013-12-17 12:13:00,Transfer,Cat,Male,0.9166666666666666,Siamese,Black,2013,12,True,False,False
A702093,,2015-05-09 14:42:00,Transfer,Cat,,0.057692307692307696,Domestic Shorthair,Black,2015,5,,False,False
A687753,Gilly,2014-09-12 18:17:00,Adoption,Cat,Female,0.16666666666666666,Domestic Shorthair,Brown Tabby,2014,9,True,False,False
A689145,Muffin,2015-02-24 10:56:00,Adoption,Dog,Female,1.0,Australian Shepherd,Blue Merle,2015,2,True,True,False
A608232,Spike,2015-10-27 17:00:00,Return_to_owner,Dog,Male,8.0,Yorkshire Terrier,Black,2015,10,True,True,False
A695603,Feather,2015-01-30 13:22:00,Return_to_owner,Dog,Female,0.16666666666666666,Pit Bull,Brown,2015,1,False,True,False
A669949,,2014-01-03 17:18:00,Transfer,Dog,Female,1.0,Pomeranian,Red,2014,1,True,False,False
A682184,Ben,2014-07-04 11:08:00,Return_to_owner,Dog,Male,2.0,St. Bernard Smooth Coat,Brown,2014,7,True,True,False
A679309,,2014-07-07 11:22:00,Died,Cat,Male,0.08333333333333333,Domestic Shorthair,Orange Tabby,2014,7,False,True,False
A681222,,2014-06-17 16:23:00,Adoption,Cat,Female,0.16666666666666666,Siamese,Lynx Point,2014,6,True,False,False
A714138,Archer,2015-10-19 18:06:00,Return_to_owner,Dog,Male,1.0,Labrador Retriever,Black,2015,10,True,True,False
A683286,,2014-07-12 19:50:00,Adoption,Cat,Female,0.16666666666666666,Domestic Longhair,Torbie,2014,7,True,False,False
A679461,Liam,2014-07-06 15:20:00,Adoption,Cat,Male,0.16666666666666666,Domestic Shorthair,Black,2014,7,True,True,False
A678619,Ozzie,2014-05-18 18:27:00,Adoption,Dog,Male,2.0,Shih Tzu,Red,2014,5,True,True,False
A662753,Gisele,2013-10-06 17:34:00,Adoption,Cat,Female,1.0,Domestic Medium Hair,Blue Tabby,2013,10,True,True,False
A709211,Simba,2015-08-15 14:23:00,Return_to_owner,Cat,Male,0.4166666666666667,Domestic Shorthair,Orange Tabby,2015,8,True,False,False
A668660,Dasher,2014-03-13 11:29:00,Adoption,Cat,Male,0.4166666666666667,Domestic Shorthair,Black,2014,3,True,False,False
A675322,Lil Bit,2014-03-28 18:37:00,Adoption,Cat,Female,0.4166666666666667,Domestic Shorthair,Blue Tabby,2014,3,True,False,False
A677879,Walter,2014-05-04 18:37:00,Adoption,Cat,Male,0.16666666666666666,Siamese,Seal Point,2014,5,True,False,False
A676587,Marian,2014-04-13 12:31:00,Return_to_owner,Dog,Female,1.0,Australian Shepherd,White,2014,4,True,False,False
A716406,Peabody,2015-11-29 14:03:00,Transfer,Cat,Male,5.0,Domestic Shorthair,Orange Tabby,2015,11,True,False,False
A686202,Macarron,2014-08-30 12:48:00,Adoption,Dog,Male,0.6666666666666666,Labrador Retriever,Brown,2014,8,True,True,False
A693334,Rabbit,2015-02-17 14:49:00,Adoption,Dog,Female,1.0,Pit Bull,Brown,2015,2,True,True,False
A693021,Itty Bitty K,2015-02-07 19:01:00,Adoption,Cat,Female,0.6666666666666666,Domestic Longhair,Black,2015,2,True,True,False
A684912,Kai Franco,2014-08-03 18:15:00,Adoption,Dog,Male,0.25,Labrador Retriever,Black,2014,8,True,True,False
A701334,,2015-05-02 18:07:00,Adoption,Dog,Male,0.16666666666666666,Bluetick Hound,Black,2015,5,True,True,False
A665019,Amber,2013-12-05 15:30:00,Adoption,Cat,Female,8.0,Domestic Shorthair,Torbie,2013,12,True,False,False
A665961,,2013-10-29 16:00:00,Transfer,Dog,Male,2.0,Anatol Shepherd,Tricolor,2013,10,False,False,False
A624126,Blue,2013-11-19 12:26:00,Return_to_owner,Dog,Male,1.0,Pit Bull,Blue Tiger,2013,11,True,True,False
A615472,Jake,2015-09-26 11:04:00,Return_to_owner,Dog,Male,4.0,Labrador Retriever,Black,2015,9,True,False,False
A683713,Harvey,2014-07-25 15:48:00,Return_to_owner,Cat,Male,2.0,Domestic Shorthair,Blue,2014,7,True,True,False
A681493,Charlie 2,2014-06-19 08:33:00,Transfer,Dog,Male,1.0,Shih Tzu,Tan,2014,6,True,False,False
A715005,Onyx,2015-11-17 00:00:00,Transfer,Cat,Female,0.16666666666666666,Domestic Shorthair,Black,2015,11,True,False,False
A696638,Sausalito,2015-03-29 12:06:00,Adoption,Dog,Male,4.0,Chihuahua Shorthair,Tan,2015,3,True,False,False
A715814,Rae,2015-11-20 12:07:00,Adoption,Dog,Female,0.3333333333333333,Labrador Retriever,Red,2015,11,True,True,False
A685809,Darcy,2014-08-22 17:52:00,Adoption,Dog,Female,2.0,Dachshund,Brown Brindle,2014,8,True,True,False
A705250,Nathan,2015-10-11 18:21:00,Adoption,Cat,Male,0.5,Domestic Shorthair,Brown Tabby,2015,10,True,False,False
A684796,,2014-07-29 09:00:00,Transfer,Cat,Female,1.0,Domestic Shorthair,Brown Tabby,2014,7,False,True,False
A671801,Andi,2014-02-03 13:25:00,Adoption,Dog,Female,3.0,Chihuahua Shorthair,White,2014,2,True,True,False
A711553,Abbott,2015-12-30 08:12:00,Adoption,Dog,Male,4.0,Cardigan Welsh Corgi,Tricolor,2015,12,True,False,False
A676668,,2014-04-13 17:36:00,Transfer,Cat,Male,0.057692307692307696,Domestic Shorthair,Brown Tabby,2014,4,False,True,False
A681248,Loki,2014-06-20 13:18:00,Adoption,Cat,Female,0.08333333333333333,Domestic Shorthair,Black,2014,6,False,True,False
A673350,Skip,2014-02-24 11:13:00,Return_to_owner,Dog,Male,2.0,Chihuahua Shorthair,Blue,2014,2,False,True,False
A696561,Zara,2015-02-08 18:08:00,Adoption,Dog,Female,0.16666666666666666,Rat Terrier,White,2015,2,True,True,False
A716370,Bunk,2016-01-21 12:28:00,Adoption,Dog,Male,0.25,Boxer,Black Brindle,2016,1,True,True,False
A691545,Maple,2014-11-09 17:31:00,Transfer,Cat,Male,0.07692307692307693,Domestic Shorthair,Cream,2014,11,False,False,False
A687942,,2014-09-12 15:50:00,Transfer,Cat,Male,0.019230769230769232,Domestic Shorthair,Orange Tabby,2014,9,False,True,False
A715803,,2015-11-11 16:45:00,Euthanasia,Cat,Male,0.08333333333333333,Domestic Shorthair,Black,2015,11,False,False,False
A702661,,2015-07-18 19:44:00,Adoption,Cat,Male,0.16666666666666666,Domestic Shorthair,Black,2015,7,True,False,False
A672166,Baxter,2014-02-14 15:04:00,Transfer,Dog,Male,0.019230769230769232,Yorkshire Terrier,Tan,2014,2,False,False,False
A717570,Django,2015-12-15 17:25:00,Adoption,Cat,Male,0.16666666666666666,Domestic Medium Hair,Orange Tabby,2015,12,True,True,False
A716109,Cassie,2015-11-28 15:34:00,Transfer,Dog,Female,0.5833333333333334,Catahoula,Brown,2015,11,True,False,False
A621716,Maizy,2015-09-14 12:30:00,Adoption,Dog,Female,5.0,Pit Bull,Chocolate,2015,9,True,True,False
A705749,Lydia,2015-09-02 11:30:00,Adoption,Dog,Female,2.0,English Bulldog,White,2015,9,True,True,False
A704721,,2015-06-08 16:26:00,Transfer,Cat,,0.019230769230769232,Domestic Shorthair,Orange Tabby,2015,6,,True,False
A714486,,2015-10-27 19:08:00,Adoption,Dog,Male,1.0,Chihuahua Shorthair,Tricolor,2015,10,True,False,False
A665409,Treat,2013-10-19 15:33:00,Transfer,Cat,Female,0.07692307692307693,Domestic Longhair,Black,2013,10,False,False,False
A702180,Danny,2015-10-08 18:33:00,Return_to_owner,Dog,Male,7.0,Jack Russell Terrier,White,2015,10,True,True,False
A691814,Mitch,2015-02-06 16:58:00,Adoption,Dog,Male,4.0,Pug,Fawn,2015,2,True,True,False
A684647,,2014-07-28 18:44:00,Adoption,Cat,Male,0.16666666666666666,Domestic Shorthair,Blue Tabby,2014,7,True,True,False
A713646,Spit Fire,2015-10-29 11:54:00,Transfer,Cat,Female,1.0,Domestic Shorthair,Calico,2015,10,True,False,False
A683510,Errol,2014-07-19 16:35:00,Transfer,Cat,Male,0.08333333333333333,Domestic Shorthair,Blue Tabby,2014,7,False,False,False
A710112,Nelson,2015-08-25 18:08:00,Transfer,Dog,Male,3.0,Beagle,Black,2015,8,True,True,False
A686630,Lacey,2014-08-26 12:44:00,Adoption,Dog,Female,0.25,Border Collie,Chocolate,2014,8,True,True,False
A673065,Sadie,2014-03-24 18:38:00,Adoption,Dog,Female,3.0,Pit Bull,Red,2014,3,True,True,False
A689184,Pumpkin,2014-10-25 12:47:00,Adoption,Dog,Female,0.08333333333333333,Golden Retriever,Brown,2014,10,True,False,False
A570182,Chloe,2014-08-28 19:02:00,Adoption,Dog,Female,5.0,Beagle,Tan,2014,8,True,True,False
A711830,Daisy,2015-11-16 17:48:00,Transfer,Dog,Female,2.0,Pit Bull,Black Brindle,2015,11,True,True,False
A690913,Bert,2014-11-25 12:50:00,Transfer,Dog,Male,1.0,Pit Bull,Blue,2014,11,True,True,False
A669663,Roxy,2013-12-29 17:51:00,Adoption,Dog,Female,1.0,Chihuahua Shorthair,Chocolate,2013,12,True,True,False
A705799,Scotty,2015-06-28 17:36:00,Adoption,Dog,Male,0.16666666666666666,Norfolk Terrier,White,2015,6,True,True,False
A676271,,2014-07-12 17:49:00,Adoption,Cat,Female,0.25,Domestic Shorthair,Brown Tabby,2014,7,True,False,False
A708810,Mini Mouse,2015-08-09 11:04:00,Transfer,Dog,Female,10.0,Chihuahua Shorthair,Black,2015,8,False,True,False
A705186,,2015-06-14 14:31:00,Transfer,Cat,,0.038461538461538464,Domestic Shorthair,Orange Tabby,2015,6,,False,False
A702418,Emmett,2015-06-02 14:39:00,Adoption,Dog,Male,0.16666666666666666,Chihuahua Shorthair,Brown Merle,2015,6,False,False,False
A710473,Izzy,2015-09-05 15:27:00,Adoption,Dog,Female,1.0,Catahoula,Brown Brindle,2015,9,True,False,False
A691295,Max,2014-11-04 11:19:00,Return_to_owner,Dog,Male,18.0,Labrador Retriever,Chocolate,2014,11,True,True,False
A529609,Billy Jean,2013-10-14 11:10:00,Return_to_owner,Dog,Female,5.0,Belgian Malinois,Brown,2013,10,True,True,False
A707673,Brunie,2015-07-24 11:48:00,Transfer,Cat,Female,8.0,Domestic Medium Hair,Calico,2015,7,True,False,False
A642081,Cachito,2013-12-27 19:11:00,Transfer,Dog,Male,9.0,Pit Bull,Brown,2013,12,True,True,False
A704548,Ian,2015-07-03 19:02:00,Adoption,Dog,Male,0.08333333333333333,German Shepherd,Brown,2015,7,True,True,False
A674325,Clint,2014-03-14 13:21:00,Adoption,Cat,Male,1.0,Domestic Shorthair,Cream Tabby,2014,3,True,False,False
A691962,,2014-11-15 17:55:00,Transfer,Dog,Male,1.0,Chihuahua Shorthair,Black,2014,11,False,False,False
A684054,Frank,2014-08-06 18:19:00,Euthanasia,Dog,Male,2.0,Pit Bull,Chocolate,2014,8,True,True,False
A709514,,2015-08-11 14:56:00,Transfer,Cat,Male,0.07692307692307693,Domestic Shorthair,Brown Tabby,2015,8,False,True,False
A696553,Chica,2015-02-09 18:52:00,Return_to_owner,Dog,Female,0.8333333333333334,German Shepherd,Black,2015,2,False,True,False
A682967,,2014-07-10 17:17:00,Adoption,Dog,Female,3.0,Dachshund,Black,2014,7,True,True,False
A692800,,2014-11-26 09:00:00,Transfer,Cat,Female,1.0,Domestic Shorthair,Brown Tabby,2014,11,False,True,False
A712857,Collin,2015-10-07 00:00:00,Transfer,Dog,Male,2.0,American Pit Bull Terrier,Brown Brindle,2015,10,False,False,False
A676122,,2014-04-05 15:00:00,Euthanasia,Dog,Male,0.6666666666666666,Pit Bull,Black,2014,4,False,True,False
A693025,Copper,2014-12-09 15:18:00,Transfer,Dog,Male,1.0,Dachshund,Black,2014,12,True,True,False
A718064,Milo,2015-12-22 11:03:00,Transfer,Dog,Male,3.0,Lhasa Apso,Gray,2015,12,False,True,False
A709838,Bandito,2015-08-23 11:36:00,Return_to_owner,Dog,Male,6.0,Yorkshire Terrier,Sable,2015,8,False,False,False
A671025,Cody,2014-10-14 15:45:00,Transfer,Dog,Male,1.0,Maltese,White,2014,10,True,True,False
A674929,Sugar,2014-04-26 18:17:00,Adoption,Cat,Female,0.16666666666666666,Domestic Shorthair,Brown Tabby,2014,4,True,True,False
A664747,Lincoln,2013-10-13 19:46:00,Adoption,Dog,Male,0.3333333333333333,Collie Rough,White,2013,10,True,True,False
A691562,,2014-11-10 17:59:00,Adoption,Dog,Female,2.0,Cairn Terrier,Black,2014,11,True,True,False
A692337,Trixie,2014-12-17 08:03:00,Adoption,Dog,Female,2.0,Cardigan Welsh Corgi,Black,2014,12,True,True,False
A719299,,2016-01-26 19:01:00,Transfer,Cat,Female,2.0,Domestic Shorthair,Blue Tabby,2016,1,True,True,False
A682970,,2014-07-10 18:21:00,Adoption,Dog,Female,0.16666666666666666,Dachshund Longhair,Black,2014,7,True,True,False
A681353,Lennox,2014-07-12 20:18:00,Adoption,Cat,Male,0.16666666666666666,Domestic Shorthair,Brown Tabby,2014,7,True,False,False
A673179,Izzy,2014-04-20 16:54:00,Return_to_owner,Cat,Female,5.0,Domestic Longhair,Cream Tabby,2014,4,True,False,False
A701858,Peaches,2015-05-09 18:27:00,Adoption,Dog,Female,0.25,Chihuahua Shorthair,White,2015,5,True,True,False
A688058,Sasha,2014-11-17 14:46:00,Adoption,Dog,Female,2.0,Cairn Terrier,Buff,2014,11,True,True,False
A706401,Trudy,2015-07-02 12:15:00,Transfer,Dog,Female,2.0,Cairn Terrier,Tan,2015,7,False,True,False
A672434,Nina,2014-03-28 14:11:00,Transfer,Dog,Female,4.0,Miniature Poodle,White,2014,3,True,False,False
A686151,Guera,2014-08-27 12:34:00,Transfer,Dog,Female,1.0,Chihuahua Shorthair,Brown,2014,8,False,False,False
A682281,Tilly,2014-07-12 16:42:00,Adoption,Cat,Female,0.16666666666666666,Domestic Shorthair,Brown Tabby,2014,7,True,False,False
A709036,Luke,2015-08-12 16:38:00,Adoption,Cat,Male,0.16666666666666666,Domestic Shorthair,Silver Tabby,2015,8,True,False,False
A663741,Ivy,2013-11-09 13:02:00,Adoption,Cat,Female,0.16666666666666666,Domestic Medium Hair,Blue Tabby,2013,11,True,True,False
A710274,,2015-10-23 09:00:00,Transfer,Cat,Female,0.5,Domestic Medium Hair,Blue Tabby,2015,10,True,False,False
A641346,Rome,2015-11-18 00:00:00,Transfer,Dog,Male,7.0,Doberman Pinsch,Chocolate,2015,11,True,False,False
A691361,Tia,2014-11-25 14:10:00,Transfer,Cat,Female,0.5833333333333334,Domestic Shorthair,Brown Tabby,2014,11,True,False,False
A720655,,2016-02-18 17:07:00,Adoption,Dog,Female,0.25,Collie Smooth,Brown Brindle,2016,2,True,True,False
A691840,Tiffany,2014-11-10 19:38:00,Return_to_owner,Dog,Female,16.0,German Shepherd,Black,2014,11,False,True,False
A670837,Buddy,2014-01-27 15:55:00,Adoption,Dog,Male,1.0,Schipperke,Black,2014,1,True,True,False
A702191,Topper,2015-05-18 13:05:00,Transfer,Dog,Male,3.0,Chihuahua Shorthair,Tricolor,2015,5,True,False,False
A686853,Minnie,2014-09-01 11:22:00,Return_to_owner,Dog,Female,0.5,Pit Bull,Tan,2014,9,True,True,False
A696300,Molly,2015-03-02 17:28:00,Adoption,Cat,Female,0.16666666666666666,Domestic Medium Hair,Black,2015,3,True,False,False
A697301,Churps,2015-03-09 12:50:00,Transfer,Cat,Male,2.0,Domestic Shorthair,Orange Tabby,2015,3,True,True,False
A701019,Tails,2015-04-23 18:34:00,Return_to_owner,Dog,Male,3.0,Pomeranian,Tan,2015,4,True,True,False
A718148,,2015-12-24 13:28:00,Transfer,Cat,Female,0.25,Domestic Shorthair,Black,2015,12,True,False,False
A615521,Marley,2015-12-04 18:06:00,Return_to_owner,Dog,Male,6.0,Labrador Retriever,Tan,2015,12,True,False,False
A660095,Paloma,2014-12-04 17:28:00,Transfer,Dog,Female,2.0,Pit Bull,White,2014,12,True,False,False
A708523,,2015-07-29 13:44:00,Transfer,Cat,,0.07692307692307693,Domestic Shorthair,Black,2015,7,,False,False
A647452,Jill,2014-05-04 15:08:00,Return_to_owner,Dog,Female,6.0,Labrador Retriever,Black,2014,5,True,True,False
A719881,Rajah,2016-02-05 14:01:00,Adoption,Cat,Male,6.0,Ocicat,Chocolate,2016,2,True,False,False
A686923,,2014-09-02 17:42:00,Adoption,Dog,Female,3.0,Dachshund,Red,2014,9,True,False,False
A412697,Jackie,2016-01-07 12:47:00,Return_to_owner,Dog,Male,10.0,Parson Russell Terrier,White,2016,1,True,True,False
A675521,Dismiss,2014-04-01 14:39:00,Return_to_owner,Cat,Male,4.0,Domestic Shorthair,Cream Tabby,2014,4,True,False,False
A611890,Winston,2014-06-01 15:29:00,Adoption,Dog,Male,3.0,Toy Poodle,Tricolor,2014,6,True,False,False
A715622,Fancy,2015-11-13 13:26:00,Transfer,Dog,Female,0.5,Golden Retriever,Tan,2015,11,False,False,False
A664851,Minkus,2013-11-22 18:13:00,Transfer,Dog,Male,1.0,Australian Cattle Dog,Black,2013,11,True,True,False
A668253,Scarlett,2013-12-13 18:31:00,Adoption,Dog,Female,12.0,Australian Shepherd,Brown,2013,12,True,True,False
A668901,Fiona,2014-01-12 14:09:00,Transfer,Dog,Female,2.0,American Pit Bull Terrier,Brown,2014,1,True,True,False
A664241,Fina,2013-11-01 18:38:00,Adoption,Dog,Female,0.25,Pit Bull,Brown Brindle,2013,11,True,True,False
A715154,,2015-11-01 13:43:00,Transfer,Cat,Male,0.038461538461538464,Domestic Shorthair,Black,2015,11,False,False,False
A705606,Villy Pixel,2015-07-05 12:45:00,Adoption,Cat,Female,0.16666666666666666,Domestic Medium Hair,Brown Tabby,2015,7,False,False,False
A698751,Bentley,2015-04-26 15:11:00,Adoption,Dog,Male,1.0,Miniature Poodle,White,2015,4,True,False,False
A688677,Zoe,2014-11-19 15:07:00,Return_to_owner,Cat,Female,3.0,Domestic Shorthair,Torbie,2014,11,True,False,False
A689250,Chrissy,2015-01-01 10:45:00,Adoption,Cat,Female,0.3333333333333333,Domestic Shorthair,Brown Tabby,2015,1,True,False,False
A696447,,2015-02-08 13:55:00,Transfer,Dog,Male,0.08333333333333333,Chihuahua Shorthair,Brown,2015,2,False,False,False
A702848,Murphy,2015-05-19 16:17:00,Return_to_owner,Dog,Female,5.0,Jack Russell Terrier,White,2015,5,True,True,False
A668014,Emma,2013-12-01 17:38:00,Adoption,Dog,Female,0.5833333333333334,Border Collie,Black,2013,12,True,True,False
A669070,Prince C.,2014-04-19 17:51:00,Adoption,Dog,Male,4.0,Labrador Retriever,Black,2014,4,True,True,False
A682248,,2014-07-08 17:23:00,Euthanasia,Dog,Male,2.0,Pit Bull,White,2014,7,False,False,False
A681871,,2014-06-21 16:37:00,Euthanasia,Cat,Female,8.0,Domestic Shorthair,Black,2014,6,False,True,False
A669483,Canelo,2013-12-22 11:38:00,Return_to_owner,Dog,Male,1.0,Pit Bull,Brown,2013,12,True,True,False
A707044,Pepper,2015-07-10 18:36:00,Return_to_owner,Dog,Female,4.0,Pit Bull,Black,2015,7,True,False,False
A714169,,2015-10-19 19:10:00,Return_to_owner,Dog,Female,2.0,Yorkshire Terrier,Black,2015,10,False,True,False
A647713,Coco,2014-10-04 17:00:00,Adoption,Dog,Female,12.0,Chihuahua Shorthair,Chocolate,2014,10,True,False,False
A681339,,2014-07-09 08:28:00,Died,Cat,Male,0.07692307692307693,Domestic Shorthair,Black,2014,7,False,True,False
A686935,,2014-08-29 18:03:00,Transfer,Cat,Female,0.07692307692307693,Domestic Shorthair,Calico,2014,8,False,False,False
A679817,Ruby,2014-05-31 13:56:00,Transfer,Cat,Female,0.08333333333333333,Domestic Shorthair,Black,2014,5,False,False,False
A680512,,2014-06-03 17:35:00,Transfer,Cat,,0.0027397260273972603,Domestic Shorthair,Black,2014,6,,True,False
A676372,Phillia,2014-04-11 16:56:00,Return_to_owner,Dog,Female,0.6666666666666666,Siberian Husky,Tricolor,2014,4,True,False,False
A688514,,2014-09-23 17:11:00,Adoption,Cat,Female,0.3333333333333333,Siamese,Lynx Point,2014,9,True,False,False
A692995,Lunette,2015-02-08 19:07:00,Adoption,Dog,Female,2.0,American Staffordshire Terrier,Black,2015,2,True,True,False
A718015,Gilbert,2015-12-28 18:12:00,Transfer,Dog,Male,1.0,Chihuahua Shorthair,Red,2015,12,True,False,False
A715970,Coco,2015-11-25 16:37:00,Adoption,Dog,Male,2.0,Pit Bull,Blue,2015,11,True,True,False
